"Each sheet contains a column representing the intensity values from approximately 20,000 captured cells.",,,
"The 20,000 intensity values in each column were used to create histograms for each sample.",,,
,,,
,,,
,,,
,,,
Sc644,BY4741,BY4743 (control diploid),Hybrid
68840.85,88121.625,1911.35,83527.07
143976.47,46227.152,88530.555,89064.61
30435.83,53529.84,3649.4102,63707.082
115227.96,75922.95,82948.29,159600.52
83509.44,80674.88,87965.1,142506.73
91901.75,66570.88,102328.82,141150.52
89245.64,90181.75,162328.44,174105.72
74264.01,82245.67,92521.81,101085.695
41021.14,133901.58,76470.77,134106.25
60149.69,31174.57,92978.9,95705.96
158833.4,64748.543,262143,147563.53
62594.242,34079.22,137797.38,127777.945
88193.43,41525.53,79608.914,84258.07
80935.03,35462.96,137016.5,70112.36
66530.03,80760.88,144486.88,6153.73
159774.67,39152.36,5717.71,91459.71
78084.99,75659.79,148520.72,147062.58
65845.04,45005.09,88492.71,69079.93
67247.27,66372.65,75015.65,95201.14
223047.89,76960.11,136347.84,146535.4
60823.5,153828.62,152339.55,135848.61
87854.164,96444.7,77750.45,142560.05
80824.95,122306.625,156747.05,102779.89
45316.41,38986.38,151180.27,130305.914
38286.34,77241.33,79494.96,82864.01
65765.49,78922.2,158403.83,169094.06
78622.06,33394.66,79226.64,262143
78688.28,52808.3,57014.992,126226.07
34500.62,36261.47,129183.18,90533.92
106634.84,40681.87,147461.62,114244.555
57664.29,36988.6,65440.84,108752.59
65825.26,43234.78,137302.44,149931.11
94316.63,93018.03,79924.53,71345.6
86861.72,40026.98,69736.11,95502.14
163376.36,78352.02,72722.03,101297.25
115831.68,40355.93,74393.875,141272.62
55772.723,35840.93,27145.041,247142.94
45834.562,44472.75,86341.85,81787.72
134400.38,66941.97,54091.42,59558.87
90773,52813.89,32443.07,150029.16
79978.28,36071.84,70931.51,138364.97
43187.05,70515.7,71758.83,112432.96
89562.984,71778.61,34254.66,76573.97
41715.16,69452.31,220880.25,155778.25
54273.742,73791.44,73190.305,185602.62
35735.152,37037.19,96840.305,84125.2
165513.02,78283.22,81164.22,87622.82
56646.48,84309.67,145048.03,141063.22
44554.88,64978.16,217371.45,142852.88
67088.17,39768.12,137809.84,64193.84
38103.59,36384.45,148737,84757.305
60139.37,86629.52,172139.33,76508.18
175535.03,37643.062,161600.88,69747.29
60496.7,71279.38,83795.82,153862.17
68162.74,25818.06,238976.8,147348.97
140330.94,40158.13,93356.445,71771.734
38703.87,47168.85,31195.21,79497.11
70681.25,73714.04,97979.375,83843.125
112106.59,9333.58,59126.29,74951.58
67218.89,77605.54,75087.89,141458.39
42373.062,101439.58,2669.44,96155.31
62303.133,71318.51,1004.05,154557.48
65945.234,79591.28,134164.3,71664.664
80354.1,38037.8,89200.06,97898.53
82074.53,39742.32,72694.94,43997.17
42465.94,44599.6,91999.36,79048.19
86093.74,48249.44,92593.195,76140.1
125026.375,37656.82,93359.45,189201.72
33731.35,90759.24,173320.11,152825.88
65611.984,4480.6,152385.55,65930.61
65173.383,69538.74,72780.08,154839.56
54511.1,89955.14,84790.414,77880.31
40912.35,87661.95,157759.27,262143
70270.17,126042.03,164350.3,94005.31
40940.73,88784.68,156502.38,73378.64
129274.77,51058.2,163366.89,86229.195
80743.25,39248.68,87775.04,80122.33
37588.45,49804.75,149994.75,169572.66
62107.48,42111.19,79343.17,227097.62
168947,43327.23,154530.39,262143
67164.71,64762.3,89007.85,94903.58
77665.31,82053.46,130800.414,82907.875
157204.12,67667.38,88085.93,75762.99
34419.78,52262.2,54.18,169957.5
29760.3,33095.38,143161.62,147972.89
121355.03,43218.87,68576.83,-387
76325.86,94891.11,133035.55,144929.36
95346.914,119698.67,156241.36,145568.33
6161.04,78343.85,90074.25,134352.64
35907.152,49231.13,85096.14,70266.734
36169.02,49837,141751.22,75306.33
34346.25,146698.8,87704.95,145874.06
88592.04,74473.85,72341.914,100309.11
74996.734,249887.62,79037.44,72400.82
86254.56,42803.492,144694.14,98398.625
73380.79,68640.9,82070.234,167660.88
75554.44,75375.13,138066.55,98813.14
79195.25,79965.81,79448.95,87777.625
75111.11,84315.26,72749.125,64758
78959.18,40872.79,65117.48,95963.53
74221.875,39612.89,86426.13,87424.59
81626.47,40840.11,147303.81,61116.332
65082.652,4056.1902,151055.12,91645.04
43447.63,74346.14,70529.46,152736
193534.83,42031.21,160968.36,136230.88
75016.51,56677.01,68391.07,137176.45
30727.8,49649.95,152824.58,79674.7
79196.11,36841.54,77348.83,171032.5
35528.75,41657.97,146426.61,157727.44
137494.22,42379.94,98350.46,148516.84
84331.17,44603.473,150035.17,11681.811
86485.9,75822.33,77788.29,145204.55
46354.86,49719.61,71573.07,176982.4
43979.973,68222.08,85213.96,170426.64
41702.26,47357.62,69883.17,94874.34
78553.69,47030.39,76218.79,135786.69
75578.95,38638.94,83851.72,262143
95839.695,72119.17,137478.75,81988.96
73951.4,44678.723,81326.76,142399.23
83269.07,78940.26,83433.76,151850.62
86059.77,42547.21,62605.85,152908
65682.93,106830.92,19879.76,67556.44
79472.17,155284.19,85870.57,156446.05
65458.902,68843.43,84402.984,72796.42
70333.81,84583.58,161820.19,148426.55
238999.6,47466.41,88717.17,78840.93
58768.53,84879.42,81245.49,82907.875
73932.055,46686.39,152646.56,94594.84
111971.57,74699.6,44547.14,66038.54
33950.652,43948.582,90620.78,150901.19
81356.86,41200.88,73464.64,136724.1
47190.35,42941.09,76312.53,77082.664
81641.52,85047.555,144231.03,76337.9
137575.5,44971.55,70727.26,79533.234
49797.01,156412.5,87789.664,2632.03
92540.734,39510.98,77344.96,98782.18
64648.78,48746.52,83400.65,5045.62
34716.91,38279.03,68075.88,110890.125
94505.4,80790.984,75308.055,149305.89
46608.562,145231.22,83797.11,2943.35
42914,43676.82,80719.17,70551.82
38125.52,37575.98,145077.27,146759.86
35939.402,37324.86,73373.484,73673.19
86528.47,52826.36,77860.96,148802.8
83521.914,43869.46,151506.2,64995.793
52049.78,52138.36,80699.82,28041.16
45957.54,33404.55,53744.84,140766.1
63056.062,39795.21,148492.77,93137.57
36396.92,41133.8,64223.082,101001.84
35954.45,44615.94,47905.01,83994.055
58817.12,79581.39,62586.5,156157.94
35004.582,46602.973,155769.66,75289.13
72028.875,88598.06,78582.5,89388.4
32520.47,86717.67,116637.07,97824.14
61582.883,49828.402,171831.88,167262.27
72272.25,83058.805,165889.27,179456.64
66379.96,41392.23,149330.83,172150.08
71194.24,33500.01,80408.28,95850.875
67059.79,45248.473,70965.914,144354.88
31970.07,53848.04,79298.02,159357.14
78746.33,50044.26,138686.19,80758.734
82424.125,35550.68,113627.5,137454.66
92359.7,74670.79,138832.38,146339.33
262143,59235.94,147730.8,69429.09
90984.56,69656.99,182067.16,142280.55
5907.77,67235.664,84660.125,82704.914
69816.95,45270.832,77089.97,143595.5
64614.812,79745.65,262143,252365.72
68048.36,45334.04,149960.78,82552.26
76520.22,45338.77,121825.02,72992.5
67159.984,41159.17,117958.89,82962.055
46792.17,45035.19,146899.61,96940.49
33504.742,75728.164,85258.25,185489.97
60605.92,83945.03,87955.21,162593.75
70024.21,76291.89,95939.02,35764.39
74812.69,71303.46,78429.85,90508.984
71089.75,43922.35,85874.01,144557.4
64094.51,44096.5,79263.625,81110.04
82384.13,55745.2,87690.76,74487.18
87416.85,70194.49,86105.35,83735.19
89226.72,29774.06,150859.48,-127.71
83294.875,42524.42,134396.94,75899.734
7838.47,29713.43,132501.5,112420.92
72970.57,88215.36,76769.19,102637.56
33572.68,44962.95,163888.05,65587.9
60894.883,107877.97,87074.57,145937.27
58974.5,36648.902,75107.24,168016.05
67828.63,71762.7,136735.7,79346.61
139173.38,42777.69,69669.46,136054.58
66329.22,40465.152,65515.66,91721.15
30207.93,33464.32,78270.75,97008
82508.4,35610.02,69750.305,145051.47
46969.332,53484.69,156560.42,53558.223
68933.734,50829.44,148021.48,155463.92
83945.03,30323.6,103183.234,141915.05
57154.312,50712.05,85958.72,81488.44
37291.32,44699.36,142220.78,81764.5
34097.28,36822.19,85255.67,108989.95
88236.43,42689.973,132420.66,262143
63072.832,30524.41,92922.14,159335.22
69822.54,127268.39,147321.88,117937.39
41795.14,72215.92,150054.1,83411.4
38750.742,42196.76,154449.98,132341.11
80487.83,75905.32,89094.28,92926.875
2056.69,86325.945,157361.94,142778.06
78405.77,68502.875,79087.32,143727.5
78438.45,35348.152,148049,99717
81966.17,81438.56,93773.97,98734.88
59039.43,33646.21,90757.52,200748.08
88571.83,53515.652,82490.77,69361.15
220169.47,76689.21,140820.7,81103.164
32624.1,35307.3,163680.36,80683.484
84138.96,69026.18,63656.34,172025.38
70319.19,43046.44,113477.86,91599.46
57521.1,54306.42,79750.81,151142
78596.26,90213.14,73189.44,87315.375
86522.45,40850.43,81899.52,86612.32
28419.99,79795.1,75358.36,165354.78
133862.02,36224.492,71247.13,262143
69661.72,113805.95,145655.19,69174.96
66116.375,79574.94,156644.7,81974.34
905.58,126302.61,75692.9,144028.94
90665.07,41680.332,94690.734,139099.84
70470.984,39638.26,89163.08,140075.94
53050.82,39068.51,95550.305,81884.9
68738.51,33660.832,1301.18,84427.06
174640.64,40644.46,65959.85,92726.49
69274.29,74577.914,142913.94,161110.25
52341.32,75775.46,81937.79,73253.08
39613.75,65996.4,129213.71,70014.75
80803.88,44034.582,150589.02,132824.86
75431.03,109091,87528.22,86325.945
51954.32,71460.414,160151.78,152043.27
49432.8,39234.492,137677.4,148042.12
47327.95,74416.234,90002.875,147682.64
90321.93,37314.11,234517.7,94108.08
71349.9,43663.92,56905.77,86070.95
69053.7,79658.79,158988.2,130795.68
71476.32,74016.33,241217.97,75289.56
74230.47,41158.312,154843.44,95389.055
78912.31,62958.45,156993.86,262143
55688.01,35770.84,262143,149812.86
50665.18,72368.57,151942.66,91946.9
72194.85,41235.28,154541.58,69450.59
75518.32,71102.22,73726.08,152716.22
61509.78,29332.451,86804.1,68391.07
58600.402,41010.39,237126.08,146545.3
129579.64,51455.09,83193.39,89845.49
94547.54,51145.92,80009.67,92650.81
50590.36,51338.13,94744.484,137759.53
75832.65,39323.5,25140.81,88142.695
67580.95,66969.49,79272.22,169120.3
61052.69,28881.38,139012.55,64539.562
46189.742,42135.7,174636.77,97677.51
34692.402,86419.25,174342.64,165403.8
32988.312,84624.43,150169.77,133673.67
85936.79,34130.39,258129.44,81023.18
33725.76,96699.26,79559.89,82238.79
42372.63,37794.85,80351.95,122104.95
88559.79,73353.7,78057.47,213039.2
34255.95,73604.82,100217.09,131706.42
93032.65,44007.062,43063.64,78355.89
73463.35,97320.18,151580.16,85812.95
41645.5,92187.27,153678.12,162869.81
34556.09,43674.242,262143,150673.72
35049.73,143293.2,72696.234,5304.0503
73007.555,114322.38,78688.28,142434.92
46664.46,76942.055,99575.1,152477.14
80800.44,76407.13,156927.64,91049.49
72133.79,36839.39,82804.24,155461.34
77260.25,31110.5,85582.04,143183.98
150560.62,40260.47,78055.75,157721
65032.34,49310.25,294.55002,73926.46
99528.234,50209.812,81508.22,133897.27
51157.1,76369.29,94448.21,75340.305
65946.95,159672.33,83388.18,90673.24
81132.4,45445.41,79449.38,150438.08
110835.945,48408.973,94240.52,153602.45
57553.78,83876.234,132603.4,162855.19
67428.305,33260.93,82952.59,149859.3
66381.68,54883.05,83831.51,162094.1
81764.5,80185.97,148565.86,75074.13
36793.812,77879.88,136957.58,150940.75
64256.19,36749.09,98013.77,155595.08
41629.16,47202.39,87469.31,89632.64
103766.31,79654.49,161675.7,71489.65
86498.805,156588.8,88216.65,139965.86
53250.34,35287.52,80958.68,3170.3901
64671.14,52423.02,76284.58,103121.74
68869.234,32938,109698.59,86001.29
34658.43,48846.28,750.78,82933.67
48461.86,85516.68,132745.3,176759.25
52541.27,72326,150414,262143
42973.34,75416.84,79643.74,79716.414
69986.375,70120.53,262143,86392.59
66668.49,32513.16,159441.42,84968.43
88441.54,66318.9,138044.62,147238.02
43641.562,48573.66,86609.74,73152.03
35796.64,52160.723,90435.88,78041.99
43509.98,44558.75,145165,117085.99
40532.23,41003.082,83539.54,90224.32
75707.52,70707.484,143353.4,82931.95
66664.19,67648.89,69949.82,87012.65
79514.74,26281.6,112393.4,146193.98
175208.23,46478.7,81555.52,40462.14
23557.121,78281.07,143266.97,137369.95
137248.69,40327.55,146612.38,164440.17
35376.1,77997.7,262143,74634.67
81268.71,76377.89,84830.83,85536.03
80872.25,38574.44,79077.86,143106.58
66986.69,53047.383,79000.03,91995.06
59523.61,52651.35,70637.39,97984.1
77901.38,38864.26,97314.59,128736.414
46781.85,39940.12,130374.71,129832.914
110076.99,43319.92,84437.81,86525.46
62135.86,94213,157063.1,71322.38
60351.79,128643.96,73177.4,84944.35
78895.54,66051.01,105398.59,164789.33
41387.07,40413.55,80509.76,91543.56
40819.47,42476.69,109513.695,135352.39
45628.59,87071.13,170581.86,130605.625
67290.27,27108.49,146546.16,147023.88
78562.29,41726.77,74368.93,87199.7
216272.8,73588.484,86238.65,76883.57
33128.492,79875.08,81844.914,137692.02
127410.72,81325.9,261903.97,90207.555
73309.84,55028.39,165669.55,71518.89
65157.473,75007.055,63314.92,129789.055
50977.36,81810.94,138768.75,89918.164
77791.305,107586.86,156802.08,157787.64
82428.42,75447.805,85026.055,168539.8
92084.07,48864.77,85520.555,242068.5
46538.902,72531.11,78729.13,134931
73361.01,36533.23,85568.28,127360.84
47680.98,62960.6,80144.26,84562.945
43233.492,49007.53,146240,143016.28
72716.44,163324.75,162476.8,80980.18
83960.08,34575.01,84646.36,262143
84017.7,27009.16,71239.82,100492.72
60774.91,86387.43,65286.473,4590.25
72674.305,74872.89,83079.875,153597.3
37168.77,129871.18,86877.2,148764.1
46163.082,79494.53,68034.17,92794
133926.52,43175.44,123430.21,88693.95
74469.555,142651.22,132151.9,148875.89
58433.133,50541.34,81151.32,98169
41087.79,34874.72,145521.03,95692.2
69293.64,46027.2,58707.04,71976.414
41556.492,39246.96,69207.21,153524.62
81223.13,76856.484,82575.055,99764.734
88694.38,82005.305,157364.95,74999.74
150313.81,124238.61,136661.75,68005.36
76296.625,85170.96,88828.97,99736.35
41046.94,138923.55,77667.46,73195.89
37694.66,46346.26,73221.26,134931.42
66401.89,33647.07,136973.06,90214
186945.08,160481.16,102969.95,72681.61
70715.22,148542.22,73073.34,80440.96
72933.59,35599.27,92652.96,82661.484
83856.02,126024.836,93826.86,74907.72
72111.86,97244.93,80218.22,80575.984
242410.36,38934.35,81689.25,69119.06
82747.055,49484.402,75340.734,149292.56
36727.59,33192.992,149170.02,77450.31
69290.2,73160.2,89512.24,156133
59088.02,39126.13,91804.14,75698.92
60129.48,75818.89,87957.79,77698.42
50824.28,83745.08,75432.75,130668.4
77758.625,47428.57,147923.44,145161.98
33016.69,35726.55,61581.59,175283.9
69393.83,34293.36,1976.7101,87874.375
66289.234,31480.73,172095.47,106341.58
81701.72,76678.03,70334.24,84280.43
86644.14,76113.875,165237.83,82710.07
92979.76,71026.97,174878.42,148222.72
4114.24,81546.49,83748.95,88679.33
65916.42,84736.664,73060.44,81093.27
1891.14,46150.18,85736.414,110760.266
111378.6,78004.15,153333.27,146200
79774.46,147845.19,88319.42,87365.25
32023.39,62391.71,115956.38,78927.79
99177.78,38888.34,76150.85,94353.61
74887.08,81367.18,155357.72,62849.23
83456.125,65788.28,147972.03,137844.67
68732.92,83865.914,88566.24,141384
37131.79,39012.18,148459.66,164740.75
69430.81,40183.5,222201.22,99633.15
32792.66,76517.21,99266.79,162572.69
71608.76,44249.582,86208.125,90788.914
135671.45,89416.35,156411.64,76684.914
48488.52,76650.08,128781.13,146613.23
59494.37,74254.555,75408.67,67178.04
75132.61,38958,154449.55,153084.3
74645.85,52447.1,77085.67,87606.914
36567.2,43408.93,143536.58,89446.88
44556.6,45519.37,157428.16,172238.66
80124.914,36681.582,132679.94,171656.44
35752.78,44190.242,78037.69,82686.42
156167.83,34644.67,139905.66,73228.57
30502.48,93729.25,74918.47,86928.805
87921.24,71398.49,76417.45,92483.11
67316.93,67152.24,93075.22,100467.78
70609.01,75789.65,220356.94,171575.16
81440.71,41312.68,82505.82,151216.81
62893.95,67725.43,159927.75,156022.06
45635.473,76452.71,63396.19,144420.23
34989.1,66589.375,146728.47,87191.96
121710.21,77440.85,81395.56,140782.44
46261.55,64776.492,136927.48,87228.08
67041.305,53676.902,63852.42,80578.13
101327.35,106548.414,1388.47,162864.22
79178.914,72242.15,154081.9,57989.8
18382.07,90620.78,161818.03,92117.18
75164.43,84806.32,152859.4,107640.61
90835.78,68397.09,86761.53,90588.53
60136.79,45628.16,90984.99,105652.29
49624.152,46001.832,145811.28,79164.72
55881.51,47615.19,70915.6,174763.61
52558.04,48262.34,154167.05,96780.53
42393.7,86353.89,139960.7,72386.63
64558.05,41395.67,68442.67,89113.63
43964.062,45928.3,146100.67,137582.38
84469.63,36414.12,159262.11,141815.72
47681.41,46915.152,66808.67,80938.04
47388.152,95970.84,79566.77,141654.9
49476.23,43373.67,69154.75,83315.51
76736.94,49491.28,91240.84,89910.85
31912.021,50016.742,133051.03,81570.14
53810.2,79444.65,80661.984,152548.95
78889.09,45450.14,76928.72,145877.5
44641.742,3553.52,9968.26,82121.4
30773.38,49628.45,143375.77,100429.51
100934.33,78149.92,131775.22,68936.31
43155.23,52083.75,74804.09,139141.12
53909.1,117848.38,86515.14,72845.44
41645.5,77939.22,208578.39,104228.13
82933.67,38371.05,43598.13,82325.22
58813.25,45638.48,176494.8,144047.86
77441.28,72170.77,35737.73,163717.34
81809.22,84853.625,87053.93,142669.7
68792.69,77077.93,225066.73,96750
54840.05,40546.85,152102.19,75424.58
79751.67,75597.01,89097.29,73796.17
47919.63,65389.67,84063.71,76537.85
130284.414,43611.03,78837.06,86117.82
61647.383,181380.02,79786.5,83372.27
62636.383,129307.02,262143,143199.47
75945.74,116329.625,92410.01,96409.445
55872.91,75858.88,145622.08,76131.93
82513.13,43266.17,67649.75,63162.27
103970.13,64253.61,91052.5,154451.27
84801.59,38087.25,71613.49,67309.19
113220.72,89482.57,144391.86,164013.19
84945.64,73679.21,88139.68,84471.35
68881.7,41755.152,64846.152,104209.21
1615.51,36690.18,94408.22,82940.125
93824.71,85735.125,87700.65,252960.83
40707.242,35098.32,114221.766,73955.7
73420.78,47070.38,67261.46,96900.93
56729.473,75640.01,125074.53,134786.52
39905.72,43604.582,166759.16,102095.33
60220.21,68882.99,79064.1,77375.92
52952.35,46824.85,85914.43,76916.25
86291.11,59250.133,92491.28,147079.78
61502.902,45286.742,87546.28,84857.06
88911.53,34798.18,61455.17,145835.36
30200.191,43381.84,158336.33,39324.79
81542.19,46444.3,67748.22,262143
87950.914,52382.17,143783.83,77266.27
88736.09,54459.5,90867.17,85618.59
46725.95,71535.664,3888.49,153142.78
112783.414,60700.09,88205.47,83076.43
62315.17,81743,817.43,89131.26
36701.79,66683.54,94405.21,199136.02
80019.13,65373.332,79677.28,69752.88
39151.93,68527.81,161643.45,144546.66
34328.19,49656.832,78958.75,112940.36
92566.53,38658.29,87056.945,66111.64
42677.93,39940.55,77674.77,72075.31
40601.89,77396.56,147743.27,155927.47
38764.93,81879.74,141232.22,84943.49
49391.95,77340.664,77466.22,76553.33
34726.37,43338.84,68052.234,83389.47
71321.09,50460.07,127773.64,145044.6
76588.164,70756.5,86691.01,139809.77
